Alloy,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),Quenching,HPR,Microstructure,Phases,alloy_description,Unnamed: 24,References
HfMo0.25NbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619,0.0,0.19047619,0.047619048,0.19047619,0.19047619,0.19047619,,,,,,,BCC,BCC_SS,"The alloy HfMo0.25NbTaTiZr contains 6 elemental compositions: Ti (0.19047619), Nb (0.19047619), Mo (0.047619048), Zr (0.19047619), Hf (0.19047619), Ta (0.19047619) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matlet.2016.03.133
HfMo0.5NbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,0.0,0.181818182,0.090909091,0.181818182,0.181818182,0.181818182,,,,,,,BCC,BCC_SS,"The alloy HfMo0.5NbTaTiZr contains 6 elemental compositions: Ti (0.181818182), Nb (0.181818182), Mo (0.090909091), Zr (0.181818182), Hf (0.181818182), Ta (0.181818182) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matlet.2016.03.133
HfMo0.5NbTiV0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.25,0.0,,,,,,,BCC,BCC_SS,"The alloy HfMo0.5NbTiV0.5 contains 5 elemental compositions: Ti (0.25), V (0.125), Nb (0.25), Mo (0.125), Hf (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2016.10.014
HfMo0.5NbTiV0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.25,0.0,,,,,,,BCC,BCC_SS,"The alloy HfMo0.5NbTiV0.5 contains 5 elemental compositions: Ti (0.25), V (0.125), Nb (0.25), Mo (0.125), Hf (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2016.10.014
HfMo0.5NbTiV0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.25,0.0,,,,,,,BCC,BCC_SS,"The alloy HfMo0.5NbTiV0.5 contains 5 elemental compositions: Ti (0.25), V (0.125), Nb (0.25), Mo (0.125), Hf (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2016.10.014
HfMo0.75NbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913043,0.0,0.173913043,0.130434783,0.173913043,0.173913043,0.173913043,,,,,,,BCC,BCC_SS,"The alloy HfMo0.75NbTaTiZr contains 6 elemental compositions: Ti (0.173913043), Nb (0.173913043), Mo (0.130434783), Zr (0.173913043), Hf (0.173913043), Ta (0.173913043) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matlet.2016.03.133
HfMoNbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,1100.0,600.0,,,FC,,BCC,BCC_SS,"The alloy HfMoNbTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Mo (0.2), Zr (0.2), Hf (0.2) and with heat treatment -  undergone homogenization process at 1100.0°C, for 600.0 minutes,, and undergone quenching process (FC),,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.05.019
HfMoNbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,1100.0,600.0,,,FC,,BCC,BCC_SS,"The alloy HfMoNbTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Mo (0.2), Zr (0.2), Hf (0.2) and with heat treatment -  undergone homogenization process at 1100.0°C, for 600.0 minutes,, and undergone quenching process (FC),,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.05.019
HfMoNbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,1100.0,600.0,,,FC,,BCC,BCC_SS,"The alloy HfMoNbTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Mo (0.2), Zr (0.2), Hf (0.2) and with heat treatment -  undergone homogenization process at 1100.0°C, for 600.0 minutes,, and undergone quenching process (FC),,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.05.019
HfMoNbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,1100.0,600.0,,,FC,,BCC,BCC_SS,"The alloy HfMoNbTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Mo (0.2), Zr (0.2), Hf (0.2) and with heat treatment -  undergone homogenization process at 1100.0°C, for 600.0 minutes,, and undergone quenching process (FC),,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.05.019
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,1100.0,300.0,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and with heat treatment -  undergone homogenization process at 1100.0°C, for 300.0 minutes,,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.actamat.2017.09.035
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.jallcom.2014.11.064
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matlet.2016.03.133
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matlet.2016.08.060
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matlet.2016.08.060
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,1200.0,360.0,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and with heat treatment -  undergone homogenization process at 1200.0°C, for 360.0 minutes,,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matlet.2016.08.060
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,1050.0,120.0,1050,240.0,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and with heat treatment -  undergone homogenization process at 1050.0°C, for 120.0 minutes,, undergone annealing process at 1050°C, for 240.0 minutes,,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.actamat.2017.09.062
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2015.08.024
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matchar.2015.11.018
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2015.12.017
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2015.12.017
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2015.12.017
HfNbTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,,,,,,,BCC,BCC_SS,"The alloy HfNbTaTiZr contains 5 elemental compositions: Ti (0.2), Nb (0.2), Zr (0.2), Hf (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2015.12.017
HfNbTaZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,,,,,,,BCC,BCC_SS,"The alloy HfNbTaZr contains 4 elemental compositions: Nb (0.25), Zr (0.25), Hf (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.actamat.2016.01.018
HfTaTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,,,,,,,BCC,BCC_SS,"The alloy HfTaTiZr contains 4 elemental compositions: Ti (0.25), Zr (0.25), Hf (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1002/adma.201701678
Mo0.1NbTiV0.3Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294117647,0.088235294,0.294117647,0.029411765,0.294117647,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo0.1NbTiV0.3Zr contains 5 elemental compositions: Ti (0.294117647), V (0.088235294), Nb (0.294117647), Mo (0.029411765), Zr (0.294117647) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo0.3NbTiV0.3Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277777778,0.083333333,0.277777778,0.083333333,0.277777778,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo0.3NbTiV0.3Zr contains 5 elemental compositions: Ti (0.277777778), V (0.083333333), Nb (0.277777778), Mo (0.083333333), Zr (0.277777778) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo0.3NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255814,0.23255814,0.23255814,0.069767442,0.23255814,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo0.3NbTiVZr contains 5 elemental compositions: Ti (0.23255814), V (0.23255814), Nb (0.23255814), Mo (0.069767442), Zr (0.23255814) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo0.5NbTiV0.3Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263157895,0.078947368,0.263157895,0.131578947,0.263157895,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo0.5NbTiV0.3Zr contains 5 elemental compositions: Ti (0.263157895), V (0.078947368), Nb (0.263157895), Mo (0.131578947), Zr (0.263157895) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo0.5NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222,0.222222222,0.222222222,0.111111111,0.222222222,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo0.5NbTiVZr contains 5 elemental compositions: Ti (0.222222222), V (0.222222222), Nb (0.222222222), Mo (0.111111111), Zr (0.222222222) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo0.7NbTiV0.3Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.075,0.25,0.175,0.25,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo0.7NbTiV0.3Zr contains 5 elemental compositions: Ti (0.25), V (0.075), Nb (0.25), Mo (0.175), Zr (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo0.7NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212765957,0.212765957,0.212765957,0.14893617,0.212765957,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo0.7NbTiVZr contains 5 elemental compositions: Ti (0.212765957), V (0.212765957), Nb (0.212765957), Mo (0.14893617), Zr (0.212765957) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo1.3NbTiV0.3Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217391304,0.065217391,0.217391304,0.282608696,0.217391304,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo1.3NbTiV0.3Zr contains 5 elemental compositions: Ti (0.217391304), V (0.065217391), Nb (0.217391304), Mo (0.282608696), Zr (0.217391304) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo1.3NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188679245,0.188679245,0.188679245,0.245283019,0.188679245,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo1.3NbTiVZr contains 5 elemental compositions: Ti (0.188679245), V (0.188679245), Nb (0.188679245), Mo (0.245283019), Zr (0.188679245) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
Mo1.5NbTiV0.3Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208333333,0.0625,0.208333333,0.3125,0.208333333,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy Mo1.5NbTiV0.3Zr contains 5 elemental compositions: Ti (0.208333333), V (0.0625), Nb (0.208333333), Mo (0.3125), Zr (0.208333333) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
MoNbTaTi0.25W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529,0.0,0.235294118,0.235294118,0.0,0.0,0.235294118,,,,,,,BCC,BCC_SS,"The alloy MoNbTaTi0.25W contains 4 elemental compositions: Ti (0.058823529), Nb (0.235294118), Mo (0.235294118), Ta (0.235294118) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2017.12.004
MoNbTaTi0.5W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.222222222,0.222222222,0.0,0.0,0.222222222,,,,,,,BCC,BCC_SS,"The alloy MoNbTaTi0.5W contains 4 elemental compositions: Ti (0.111111111), Nb (0.222222222), Mo (0.222222222), Ta (0.222222222) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2017.12.004
MoNbTaTi0.75W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157894737,0.0,0.210526316,0.210526316,0.0,0.0,0.210526316,,,,,,,BCC,BCC_SS,"The alloy MoNbTaTi0.75W contains 4 elemental compositions: Ti (0.157894737), Nb (0.210526316), Mo (0.210526316), Ta (0.210526316) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2017.12.004
MoNbTaTiW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,,,,,,,BCC,BCC_SS,"The alloy MoNbTaTiW contains 4 elemental compositions: Ti (0.2), Nb (0.2), Mo (0.2), Ta (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2017.12.004
MoNbTaV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaV contains 4 elemental compositions: V (0.25), Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.3390/e18050189
MoNbTaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaW contains 3 elemental compositions: Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.intermet.2011.01.004
MoNbTaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaW contains 3 elemental compositions: Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.msea.2017.12.004
MoNbTaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaW contains 3 elemental compositions: Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.intermet.2011.01.004
MoNbTaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaW contains 3 elemental compositions: Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.intermet.2011.01.004
MoNbTaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaW contains 3 elemental compositions: Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.intermet.2011.01.004
MoNbTaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaW contains 3 elemental compositions: Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.intermet.2011.01.004
MoNbTaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaW contains 3 elemental compositions: Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.intermet.2011.01.004
MoNbTaW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy MoNbTaW contains 3 elemental compositions: Nb (0.25), Mo (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.intermet.2011.01.004
MoNbTiV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy MoNbTiV contains 4 elemental compositions: Ti (0.25), V (0.25), Nb (0.25), Mo (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.3390/e16020870
MoNbTiV0.3Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23255814,0.069767442,0.23255814,0.23255814,0.23255814,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy MoNbTiV0.3Zr contains 5 elemental compositions: Ti (0.23255814), V (0.069767442), Nb (0.23255814), Mo (0.23255814), Zr (0.23255814) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
MoNbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy MoNbTiVZr contains 5 elemental compositions: Ti (0.2), V (0.2), Nb (0.2), Mo (0.2), Zr (0.2) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
NbTaTiV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,,,,,,,BCC,BCC_SS,"The alloy NbTaTiV contains 4 elemental compositions: Ti (0.25), V (0.25), Nb (0.25), Ta (0.25) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.proeng.2012.03.043
NbTiV0.3Zr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303030303,0.090909091,0.303030303,0.0,0.303030303,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy NbTiV0.3Zr contains 4 elemental compositions: Ti (0.303030303), V (0.090909091), Nb (0.303030303), Zr (0.303030303) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1016/j.matdes.2015.06.072
CoFeNi,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoFeNi contains 3 elemental compositions: Co (0.333333333), Fe (0.333333333), Ni (0.333333333) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.jmmm.2014.07.023
CoFeNiSi0.25,0.0,0.307692308,0.0,0.307692308,0.307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoFeNiSi0.25 contains 3 elemental compositions: Co (0.307692308), Fe (0.307692308), Ni (0.307692308) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.jmmm.2014.07.023
CoFeNiSi0.5,0.0,0.285714286,0.0,0.285714286,0.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoFeNiSi0.5 contains 3 elemental compositions: Co (0.285714286), Fe (0.285714286), Ni (0.285714286) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.jmmm.2014.07.023
CoFeNiSi0.75,0.0,0.266666667,0.0,0.266666667,0.266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoFeNiSi0.75 contains 3 elemental compositions: Co (0.266666667), Fe (0.266666667), Ni (0.266666667) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.jmmm.2014.07.023
Al0.25CoFeNi,0.076923077,0.307692308,0.0,0.307692308,0.307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy Al0.25CoFeNi contains 4 elemental compositions: Al (0.076923077), Co (0.307692308), Fe (0.307692308), Ni (0.307692308) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.jmmm.2014.07.023
Al0.5CoFeNi,0.142857143,0.285714286,0.0,0.285714286,0.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + BCC,FCC_PLUS_BCC,"The alloy Al0.5CoFeNi contains 4 elemental compositions: Al (0.142857143), Co (0.285714286), Fe (0.285714286), Ni (0.285714286) and without heat treatment,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.jmmm.2014.07.023
Al0.75CoFeNi,0.2,0.266666667,0.0,0.266666667,0.266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + BCC,FCC_PLUS_BCC,"The alloy Al0.75CoFeNi contains 4 elemental compositions: Al (0.2), Co (0.266666667), Fe (0.266666667), Ni (0.266666667) and without heat treatment,showing a FCC and BCC microstructure and FCC_PLUS_BCC phases.",,10.1016/j.jmmm.2014.07.023
CoCrFeNi,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Fe (0.25), Ni (0.25) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.intermet.2015.01.004
CoCrFeNb0.103Ni,0.0,0.243724104,0.243724104,0.243724104,0.243724104,0.0,0.0,0.0,0.0,0.025103583,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNb0.103Ni contains 5 elemental compositions: Co (0.243724104), Cr (0.243724104), Fe (0.243724104), Ni (0.243724104), Nb (0.025103583) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2015.01.004
CoCrFeNb0.155Ni,0.0,0.240673887,0.240673887,0.240673887,0.240673887,0.0,0.0,0.0,0.0,0.037304452,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNb0.155Ni contains 5 elemental compositions: Co (0.240673887), Cr (0.240673887), Fe (0.240673887), Ni (0.240673887), Nb (0.037304452) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2015.01.004
CoCrFeNb0.206Ni,0.0,0.237755587,0.237755587,0.237755587,0.237755587,0.0,0.0,0.0,0.0,0.048977651,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNb0.206Ni contains 5 elemental compositions: Co (0.237755587), Cr (0.237755587), Fe (0.237755587), Ni (0.237755587), Nb (0.048977651) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2015.01.004
CoCrFeNb0.309Ni,0.0,0.232072407,0.232072407,0.232072407,0.232072407,0.0,0.0,0.0,0.0,0.071710374,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNb0.309Ni contains 5 elemental compositions: Co (0.232072407), Cr (0.232072407), Fe (0.232072407), Ni (0.232072407), Nb (0.071710374) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2015.01.004
CoCrFeNb0.412Ni,0.0,0.226654578,0.226654578,0.226654578,0.226654578,0.0,0.0,0.0,0.0,0.093381686,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNb0.412Ni contains 5 elemental compositions: Co (0.226654578), Cr (0.226654578), Fe (0.226654578), Ni (0.226654578), Nb (0.093381686) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2015.01.004
